,nces_name,zipcode,title,address,data_id,rating,n_reviews
0,SOUTHEAST MIDDLE,27284,Southeast Middle School,"1200 Old Salem Rd, Kernersville, NC 27284, United States",0x8853076520ddeb5b:0x90b31ce4a5e6bbce,3.2,18
0,SOUTHEAST RALEIGH HIGH,27610,Southeast Raleigh Magnet High School,"2600 Rock Quarry Rd, Raleigh, NC 27610",0x89ac5e490c3ab72f:0x2957a1974817de5d,3.8,28
0,SOUTHEASTERN ACADEMY,28358,Southeastern Academy Charter School,"12251 NC-41, Lumberton, NC 28358, United States",0x89aae3086c37b667:0x14b40d8576901212,3.5,8
0,SOUTHEASTERN RANDOLPH MIDDLE SCHOOL,27316,Southeastern Randolph Middle School,"5302 Foushee Rd, Ramseur, NC 27316",0x885346a7672d39d3:0xbafa036ae73f48f9,3.9,9
0,SOUTHEASTERN STOKES MIDDLE SCHOOL,27052,Southeastern Stokes Middle School,"1044 N Main St, Walnut Cove, NC 27052",0x88525660a17225c5:0xb69f864ee26ab567,4.3,9
0,SOUTHERN ALAMANCE HIGH,27253,Southern Alamance High School,"631 Southern High School Rd, Graham, NC 27253",0x88532d1c25ef78d5:0x8e527d9a0f56a00c,3.1,27
0,SOUTHERN ALAMANCE MIDDLE,27253,Southern Alamance Middle School,"771 Southern High School Rd, Graham, NC 27253",0x88532d1c843e9a89:0x1cd78903e96fbb46,2.6,13
0,SOUTHERN ELEMENTARY,27406,Southern Elementary School,"5720 Drake Rd, Greensboro, NC 27406, United States",0x885311166fc32c97:0xc320321f516314cb,5.0,3
0,SOUTHERN GUILFORD HIGH,27406,Southern Guilford High School,"5700 Drake Rd, Greensboro, NC 27406",0x88531116fc35c82d:0xc8e7787b3c1cd85b,3.9,28
0,SOUTHERN GUILFORD MIDDLE,27406,Southern Middle School,"5747 Drake Rd, Greensboro, NC 27406",0x88531115a4f638dd:0x2833dfb9e3387ff5,3.8,21
0,SOUTHERN LEE HIGH SCHOOL,27332,Southern Lee High School,"2301 Tramway Rd, Sanford, NC 27332",0x89aca7f0cb2035d7:0xd20d46a0b927e637,4.1,14
0,SOUTHERN MIDDLE,28315,Southern Middle School,"717 Johnson St, Aberdeen, NC 28315",0x8854b457cc7c23b3:0xddbbaed30649814b,3.6,7
0,SOUTHERN MIDDLE,27573,Southern Middle School,"209 Southern Middle School Rd, Roxboro, NC 27573, United States",0x89ad15c0ebb155cd:0xba39586e8fc85d0a,3.5,6
0,SOUTHERN NASH MIDDLE,27882,Southern Nash Middle School,"5301 NC-581, Spring Hope, NC 27882",0x89adcd2a520fb5cd:0xe12e296f5a5ddddd,4.0,8
0,SOUTHERN PINES ELEMENTARY,28387,Southern Pines Elementary,"1015 S Carlisle St, Southern Pines, NC 28387",0x8854b4b75600ca6b:0xdb5933eb927f7de6,4.3,12
0,SOUTHERN SCHOOL OF ENERGY AND SUSTAINABI,27703,Southern High School,"800 Clayton Rd, Durham, NC 27703",0x89acfb57f57c20bf:0x88a2fc11ae022807,3.3,31
0,SOUTHERN WAKE ACADEMY,27540,Southern Wake Academy,"5108 Old Powell Rd, Holly Springs, NC 27540",0x89ac8dffaf6bbbaf:0xc8cf89685881cabd,3.7,42
0,SOUTHERN WAYNE HIGH,28333,Southern Wayne High School,"124 Walter Fulcher Rd, Dudley, NC 28333",0x89abf9236f0e8ff5:0x7f641070b8d0e9f3,4.1,11
0,SOUTHMONT ELEMENTARY,27292,Southmont Elementary School,"398 Owen Rd, Lexington, NC 27292",0x8853856364d78219:0x66b7c0bda40588e1,3.3,6
0,SOUTHMONT ELEMENTARY SCHOOL,27205,Southmont Elementary School,"2497 Southmont School Rd, Asheboro, NC 27205",0x885365ed75008e99:0x7fbac1b94a4c75cc,3.7,3
0,SOUTHPORT ELEMENTARY,28461,Southport Elementary School,"701 W 9th St, Southport, NC 28461",0x89aa07582fbc40e7:0xa104e6b0e7cc3d11,3.0,6
0,SOUTHSIDE HIGH,27817,Southside High School,"5700 NC-33, Chocowinity, NC 27817",0x89af3aa177301497:0xe48906cf1f948dd2,4.5,10
0,SOUTHWEST EDGECOMBE HIGH,27864,South West Edgecombe High School,"5912 NC-43, Pinetops, NC 27864",0x89ae8e7bf5b6fd1f:0x2c2c792eed8d1cc,1.9,14
0,SOUTHWEST ELEMENTARY,28540,Southwest Elementary School,"2601 Burgaw Hwy, Jacksonville, NC 28540",0x89a90d702a88d637:0x117a20ba6f3af7a9,4.0,13
0,SOUTHWEST ELEMENTARY,27265,SouthWest Elementary School,"4372 SW School Rd, High Point, NC 27265",0x885305b07fa34c3f:0xe41f911913aca67a,4.3,12
0,SOUTHWEST ELEMENTARY,27713,Southwest Elementary School,"2320 Cook Rd, Durham, NC 27713",0x89ace5fc1adf0c29:0xbfd32ae9a8eb0fae,4.5,10
0,SOUTHWEST ELEMENTARY,27012,Southwest Elementary School,"1631 SW School Rd, Clemmons, NC 27012",0x8853b7414df5220f:0x37a66cf02e09eefe,3.7,7
0,SOUTHWEST ELEMENTARY SCHOOL,27292,Southwest Elementary School,"434 Central Ave, Lexington, NC 27292",0x8853977c6b650117:0x7c1f1b1a9c1d1464,4.4,8
0,SOUTHWEST GUILFORD HIGH,27265,Southwest Guilford High School,"4364 Barrow Rd, High Point, NC 27265",0x885305c72e8f1345:0x411bc46ac1639589,3.4,23
0,SOUTHWEST GUILFORD MIDDLE,27265,Southwest Middle school,"4257 SW School Rd #4231, High Point, NC 27265",0x885305b8c5b1421f:0x70de7cfca85c85f6,3.0,29
0,SOUTHWEST HIGH,28540,Southwest High School,"1420 Burgaw Hwy, Jacksonville, NC 28540",0x89a91205f9244bef:0x2dcb8cb49dac731a,3.1,13
0,SOUTHWEST MIDDLE,28540,Southwest Middle School,"3000 Furia Dr, Jacksonville, NC 28540",0x89a912079866e173:0x1417a72b181741ef,2.7,14
0,SOUTHWEST MIDDLE,28052,Southwest Middle School,"1 Roadrunner Dr, Gastonia, NC 28052",0x8856ea89b0614cfd:0xfd3727b573533ee6,3.7,22
0,SOUTHWEST MIDDLE SCHOOL,28273,Southwest Middle School,"13624 Steele Creek Rd, Charlotte, NC 28273",0x88569082b0789c7b:0x5a9d9fa866563eef,2.3,60
0,SOUTHWESTERN RANDOLPH HIGH SCHOOL,27205,Southwestern Randolph High School,"1641 Hopewell Friends Rd, Asheboro, NC 27205",0x885365a944534be9:0x4826261d288ffd96,3.0,8
0,SOUTHWESTERN RANDOLPH MIDDLE,27205,Southwestern Randolph Middle school,"1509 Hopewell Friends Rd, Asheboro, NC 27205",0x885365ac376dfd57:0xb55ad015685103d1,5.0,6
0,SOUTHWOOD ELEMENTARY,28504,Southwood Elementary School,"1245 North Carolina Hwy 58, Kinston, NC 28504",0x89a94a74c571ac3b:0xfd2580adce7bc078,4.2,5
0,SOUTHWOOD ELEMENTARY,27292,Southwood Elementary School,"5850 NC-8, Lexington, NC 27292",0x8853977d184cfa41:0x8cfe9e7a653c3ece,5.0,6
0,SPARTA ELEMENTARY,28675,Sparta Elementary School,"450 N Main St, Sparta, NC 28675",0x8851965c14e362bf:0x541e0f836fb11017,5.0,2
0,SPEAS ELEMENTARY,27106,Speas Global Elementary School,"2000 Polo Rd, Winston-Salem, NC 27106",0x8853b21fb1de95f3:0x9e05cafb651f1084,2.8,12
0,SPEIGHT MIDDLE,27883,Speight Middle School,"5514 Old Stantonsburg Rd, Stantonsburg, NC 27883",0x89aea1efbb982757:0x5727e8d964d0d5ec,3.7,6
0,SPINDALE ELEMENTARY SCHOOL,28160,Spindale Elementary School,"161 N Oak St, Spindale, NC 28160",0x8857416b2909ea03:0xe41a910696f9d0f3,3.0,1
0,SPRING CREEK ELEMENTARY,27534,Spring Creek Elementary School,"1050 St John Church Rd, Goldsboro, NC 27534, United States",0x89a9553ebc687623:0xdbc5a3323cbc09b8,5.0,5
0,SPRING CREEK HIGH,28578,Spring Creek High School,"4340 Indian Springs Rd, Seven Springs, NC 28578",0x89a955dc935df909:0x8882d7abad908e54,4.4,12
0,SPRING HILL MIDDLE,28352,Spring Hill Middle School,"22801 Airbase Rd, Laurinburg, NC 28352",0x89ab2ccd5a54825d:0x6162aba11f32d3ee,4.8,4
0,SPRING HOPE ELEMENTARY,27882,Spring Hope Elementary School,"401 McLean St, Spring Hope, NC 27882",0x89ac2df543fb4e41:0x142bfa6a1de40cad,3.9,11
0,SPRING LAKE MIDDLE,28390,Spring Lake Middle School,"612 Spring Ave, Spring Lake, NC 28390",0x89ab69734ed18ce1:0xff701172d7fe4089,3.9,14
0,SPRING VALLEY ELEMENTARY,27703,Spring Valley Elementary School,"2051 Northern Durham Pkwy, Durham, NC 27703, United States",0x89acfb21ce865b11:0xb397ce4785c8dd77,4.6,18
0,SPRINGFIELD MIDDLE,27851,Springfield Middle School,"5551 Wiggins Mill Rd, Lucama, NC 27851",0x89ac221aaf7a8f53:0x19b9bab02456ac92,5.0,11
0,SPRINGMORE ELEMENTARY,28152,Springmore Elementary School,"616 McBrayer Homestead Rd, Shelby, NC 28152",0x88571875195d51e7:0xdb577a2630d76a5a,5.0,6
0,ST JAMES ELEMENTARY,28037,St. James Elementary School,"1774 St James Church Rd, Denver, NC 28037",0x8856b18eeda0b425:0xd493d919aa140931,4.5,8
0,STALLINGS ELEMENTARY,28104,Stallings Elementary School,"3501 Stallings Rd, Stallings, NC 28104",0x8854249b93cc35ed:0x73f3fe78bbb640ee,4.7,13
0,STANFIELD ELEMENTARY,28163,Stanfield Elementary School,"101 W Montgomery St, Stanfield, NC 28163",0x88546ae20a2acf0d:0x82f8297d397fecf1,3.9,15
0,STANLEY MIDDLE,28164,Stanley Middle School,"317 Hovis Rd, Stanley, NC 28164",0x8856b90991b6405f:0xae207528203808a1,4.3,11
0,STANLY ACADEMY LEARNING CENTER,28001,Stanly Academy Learning Center,"1121 Austin St, Albemarle, NC 28001",0x88547b4076780285:0x9f9385d8090b54a7,3.0,3
0,STANLY EARLY COLLEGE HIGH,28001,Stanly Early College High School,"141 College Dr, Albemarle, NC 28001",0x88546529a2014f8d:0xf1f85587e81a853a,1.0,1
0,STANTONSBURG ELEMENTARY,27883,Stantonsburg Elementary School,"409 S Main St, Stantonsburg, NC 27883",0x89aea22d00140515:0x4acc1148d0655326,3.6,5
0,STAR ACADEMY,27546,STAR Academy,"900 S 11th St, Lillington, NC 27546",0x89ac82a6dd24e721:0xcf5ebb47a244ed66,3.1,16
0,STARMOUNT HIGH,27011,Starmount High School,"2516 Longtown Rd, Boonville, NC 27011",0x8853d5c9554b9b21:0x9188f46616351943,2.6,10
0,STARMOUNT MIDDLE,27011,Starmount Middle School,"2626 Longtown Rd, Boonville, NC 27011",0x8853d5ca226eb9a7:0x1a3cc85bfc5961df,3.5,6
0,STARS CHARTER,28394,STARS Charter School,"140 Southern Dunes Dr, Vass, NC 28394",0x89ab4c59cf001a4d:0xef31786bff58cb90,4.2,18
0,STARTOWN ELEMENTARY,28658,Startown Elementary School,"4119 Startown Rd, Newton, NC 28658",0x8851337449e252ab:0xca46f3df3effbb5a,4.8,6
0,STATESIDE ELEMENTARY,28546,Stateside Elementary,"132 Stateside Blvd, Jacksonville, NC 28546",0x89a911c959a934ef:0x8869707ecb8426fe,4.4,22
0,STATESVILLE HIGH,28677,Statesville High School,"474 N Center St, Statesville, NC 28677",0x88515978414b2b47:0xd33e50fe80dc8ad5,3.1,7
0,STATESVILLE ROAD ELEMENTARY,28269,Statesville Road Elementary,"5521 Milhaven Ln, Charlotte, NC 28269",0x8856a0d08604745b:0x9d29c865d10c6be9,4.7,6
0,STEDMAN ELEMENTARY,28391,Stedman Elementary School,"7370 Clinton Rd, Stedman, NC 28391",0x89ab0ae858507dcf:0x6cede7b06e0518d0,4.7,3
0,STEELE CREEK ELEMENTARY,28273,Steele Creek Elementary,"4100 Gallant Ln, Charlotte, NC 28273, United States",0x8856999730b1fd39:0x21391e38fb2aba67,4.5,15
0,STEM EARLY COLLEGE @ NC A&T SU,27411,STEM Early College at N.C. A&T,"402 Laurel St, Greensboro, NC 27405, United States",0x885318ce29dff1e9:0xcfebca98ca65180,4.3,6
0,STEM EARLY HIGH,27537,STEM Early High School,"219 Charles St, Henderson, NC 27536",0x89adbe7baaaaaaab:0x2d4cc22f05e7c8be,2.4,5
0,STERLING ELEMENTARY,28134,Sterling Elementary School,"9601 China Grove Church Rd, Pineville, NC 28134",0x88569c6e13a1a9b1:0xa4a08ff657ef6d04,4.4,16
0,STERLING MONTESSORI ACADEMY,27560,Sterling Montessori Academy and Charter School,"202 Treybrooke Dr, Morrisville, NC 27560",0x89acf1fe063821af:0x963a7b8fe54aeb55,4.2,72
0,STERNBERGER ELEMENTARY,27410,Sternberger Elementary School,"518 N Holden Rd, Greensboro, NC 27410, United States",0x88531bf139ba99bd:0x50340ecaee199bf0,5.0,1
0,STEWART CREEK HIGH,28208,Stewart Creek HS,"2701 Freedom Dr, Charlotte, NC 28208, United States",0x8856a1ee5ac44ff9:0x73ed526e5d474a2a,3.3,3
0,STOCKS ELEMENTARY,27886,Stocks Elementary School,"400 W Hope Lodge St, Tarboro, NC 27886, United States",0x89aef4d73598b5f1:0xda5d432067a7e108,3.7,6
0,STOKES EARLY COLLEGE HIGH SCHOOL,27052,Stokes Early College,"1165 Dodgetown Rd, Walnut Cove, NC 27052",0x885257565bd162d9:0xe37e38f4a488cec8,4.1,12
0,STOKESDALE ELEMENTARY,27357,Stokesdale Elementary School,"8025 US-158, Stokesdale, NC 27357",0x8852fc4c47a01d5d:0xf2ffa5135358aaf3,4.8,6
0,STONER-THOMAS SCHOOL,27292,Stoner-Thomas School,"215 County School Rd, Lexington, NC 27292",0x88539927c36016e5:0xe879a500fc505ee0,5.0,1
0,STONEVILLE ELEMENTARY,27048,Stoneville Elementary School,"203 Stone St, Stoneville, NC 27048",0x8852ed92e4ce441d:0x96c70ce6b054f4c0,4.9,8
0,STONEY CREEK ELEMENTARY,27320,Stoney Creek Elementary,"1803 Stoney Creek School Rd, Reidsville, NC 27320",0x8852cd07db6880e1:0xe060a32f18d72be3,4.7,3
0,STONEY CREEK ELEMENTARY,28262,Stoney Creek Elementary School,"14015 Mallard Roost Rd, Charlotte, NC 28262",0x88541c83bbbbccab:0xeb3338f56e5325a7,3.9,20
0,STONEY POINT ELEMENTARY,28306,Stoney Point Elementary School,"7411 Rockfish Rd, Fayetteville, NC 28306",0x89ab15fe1778ed41:0xcd1c95418658c697,3.7,7
0,STONY POINT ELEMENTARY,28678,Stony Point Elementary School,"311 Stony Point School Rd, Stony Point, NC 28678",0x885143bbf8c6fd6d:0x1fac2d7c005923e6,4.8,6
0,STORIES CREEK ELEMENTARY,27574,Stories Creek Elementary School,"133 Stories Creek School Road, Roxboro, NC 27573",0x89ad14e09bdad11f:0x600090c3d2cac0ca,4.5,8
0,STOUGH ELEMENTARY,27612,Stough Elementary School,"4210 Edwards Mill Rd, Raleigh, NC 27612",0x89acf667c21dce81:0xf82b54f49437f2ee,4.2,13
0,STOVALL-SHAW ELEMENTARY,27582,Stovall-Shaw Elementary School,"7696 US-15, Stovall, NC 27582",0x89ad9ed4f876b68b:0x452d36b5710db5e1,3.8,6
0,STUART W CRAMER HIGH,28012,Stuart W Cramer High School,"101 Lakewood Rd, Belmont, NC 28012",0x8856bdefe2634855:0xbea7e7abc544f288,3.6,17
0,SUGAR CREEK CHARTER,28206,Sugar Creek Charter School,"4101 N Tryon St, Charlotte, NC 28206",0x88541fcd4b4ff009:0x74a638106a6a674b,3.5,65
0,SUGARLOAF ELEMENTARY,28792,Sugarloaf Elementary School,"2270 Sugarloaf Rd, Hendersonville, NC 28792",0x8859e810ea1245e3:0x5f505d61baf92531,3.3,12
0,SUMMERFIELD CHARTER ACADEMY,27358,Summerfield Charter Academy,"5303 US-220, Summerfield, NC 27358",0x8852e2d19db832ad:0xff0f6e1e88b38e37,3.3,24
0,SUMMERFIELD ELEMENTARY,27358,Summerfield Elementary School,"7501 Summerfield Rd, Summerfield, NC 27358",0x8852e2b927467cd9:0x4838c99303ad2c89,4.9,13
0,SUMMERSILL ELEMENTARY,28540,Summersill School,"250 Summersill School Rd, Jacksonville, NC 28540",0x89a9115919d747d9:0x14b4efeb38a0a8b8,4.1,12
0,SUMMIT CHARTER,28717,Summit Charter School,"370 Mitten Ln, Cashiers, NC 28717",0x88591c990ca787b3:0x5ef4893b4a78f558,4.2,5
0,SUMNER ELEMENTARY,27406,Sumner Elementary School,"1915 Harris Dr, Greensboro, NC 27406",0x885310b4d7c25b45:0x10d8dbf5c373fe7b,4.5,13
0,SUN VALLEY HIGH,28110,Sun Valley High School,"5211 Old Charlotte Hwy, Monroe, NC 28110",0x88542548a68827f1:0xfdf00fd55f499b7a,3.4,20
0,SUN VALLEY MIDDLE,28079,Sun Valley Middle School,"1409 Wesley Chapel Rd, Indian Trail, NC 28079, United States",0x88542545dd29cabd:0x1ef0a70522b2d953,2.2,38
0,SUNNY VIEW ELEMENTARY SCHOOL,28756,Sunny View Elementary School,"86 Sunny View School Rd, Mill Spring, NC 28756, United States",0x88575f1093d976ad:0x297491fb2fa7c9c7,5.0,3
0,SUNNYSIDE ELEMENTARY,28312,Sunnyside Elementary School,"3876 Sunnyside School Rd, Fayetteville, NC 28312",0x89ab0d21745d52cf:0x2361d039491a8b14,4.3,10
0,SUNSET AVENUE ELEMENTARY,28328,Sunset Avenue School,"505 Sunset Ave, Clinton, NC 28328",0x89abbfd6fad0cb2b:0x428b409c4f144439,4.0,2
0,SUNSET PARK ELEMENTARY,28401,Sunset Park Elementary School,"613 Alabama Ave, Wilmington, NC 28401",0x89aa1e3ade6e7385:0x37e4dcfb27a29dcd,4.9,17
0,SUPPLY ELEMENTARY,28462,Supply Elementary School,"51 Benton Rd SE, Supply, NC 28462",0x89aa0b7ad371c4a7:0xfa7c0a9ab6f22b94,3.4,9
0,SURRY CENTRAL HIGH,27017,Surry Central High School,"716 S Main St, Dobson, NC 27017",0x88522f29467a9309:0x95c1109b37c14e5f,4.5,2
0,SWAIN COUNTY EAST ELEMENTARY,28713,East Elementary,"4747 Ela Rd, Bryson City, NC 28713",0x8859466633b80c05:0x54a18c99d305b2c9,5.0,2
0,SWAIN COUNTY HIGH SCHOOL,28713,Swain County High School,"1415 Fontana Rd, Bryson City, NC 28713",0x885948e5b1869adb:0xdafcac0c9c476e35,3.7,3
0,SWAIN COUNTY MIDDLE SCHOOL,28713,Swain County Middle School,"135 Arlington Ave, Bryson City, NC 28713",0x8859485b7909f50d:0x1fd780aff25d75a3,2.7,3
0,SWAIN COUNTY WEST ELEMENTARY,28713,Swain West Elementary School,"4142 US-19, Bryson City, NC 28713",0x8859361fa839f7b1:0x4f82408aee87e846,5.0,1
0,SWANN MIDDLE SCHOOL,27405,Melvin C Swann Jr. Middle School,"811 Cypress St, Greensboro, NC 27405",0x885318d4e8560207:0xaf62113fc3e0f513,3.6,30
0,SWANSBORO ELEMENTARY,28584,Swansboro Elementary School,"118 Swansboro Elementary School Rd, Swansboro, NC 28584",0x89a8fcd0ec5c5aed:0x955f92435eb9cfa,3.3,9
0,SWANSBORO HIGH,28584,Swansboro High School,"161 Queens Creek Rd, Swansboro, NC 28584",0x89a8fd301b9cf80d:0xdde5d5f51a50788c,2.7,19
0,SWANSBORO MIDDLE,28584,Swansboro Middle School,"1240 W Corbett Ave, Swansboro, NC 28584",0x89a8fcda888e540b:0xa71d7b971bdc5abd,3.1,30
0,SWIFT CREEK ELEMENTARY,27606,Swift Creek Elementary School,"5601 Tryon Rd, Raleigh, NC 27606",0x89acf4ba7c6b76cd:0x61fa30d5bf75063d,4.6,12
0,SWIFT CREEK ELEMENTARY,27891,Swift Creek Elementary School,"2420 Swift Creek School Rd, Whitakers, NC 27891",0x89ae78e93b0d23d3:0xdacb323d27357132,3.0,2
0,SYCAMORE CREEK ELEMENTARY,27613,Sycamore Creek Elementary School,"10921 Leesville Rd, Raleigh, NC 27613",0x89acf9ef38205901:0x5753252df4775633,4.6,16
0,SYCAMORE LANE ELEMENTARY,28352,Sycamore Lane Elementary School,"2100 Sycamore Ln, Laurinburg, NC 28352",0x885529eb0e3e30eb:0x7ce435013b314348,4.0,10
0,SYLVAN ELEMENTARY,27349,Sylvan Elementary School,"7718 Sylvan Rd, Snow Camp, NC 27349",0x8853347799e5f3f3:0x3f997ba75c1ea03,5.0,2
0,T C HENDERSON,28747,T C Henderson Elementary School,"11839 Rosman Hwy, Lake Toxaway, NC 28747",0x8859a9c9a4aa3701:0x27cd402793badd56,5.0,1
0,T S COOPER ELEMENTARY,27979,T. S. Cooper Elementary School,"237 NC-32, Sunbury, NC 27979, United States",0x89affc8416b33eed:0x9ecd849801dccd46,5.0,4
0,T WINGATE ANDREWS HIGH,27265,T. Wingate Andrews High School,"1920 McGuinn Dr, High Point, NC 27265",0x88530f232f0fab3d:0x2915ef45c74668e2,3.6,20
0,TABERNACLE ELEMENTARY SCHOOL,27205,Tabernacle Elementary School,"4901 Tabernacle School Rd, Asheboro, NC 27205",0x8853710ac6ddb291:0x851202fea5093f8b,4.0,5
0,TABLE ROCK MIDDLE,28655,Table Rock Middle School,"1585 NC-126, Morganton, NC 28655",0x8850cec34b653763:0x2c424529dceb7d3e,4.5,13
0,TABOR CITY ELEMENTARY,28463,Tabor City Elementary School,"203 Stake Rd, Tabor City, NC 28463",0x89aa9af222dfe2e7:0x6fa93ca323746d6b,4.5,2
0,TABOR CITY MIDDLE,28463,Tabor City Middle School,"701 W 6th St, Tabor City, NC 28463",0x89aa9a58326d8545:0x199fd049c4c43cd9,3.5,4
0,TANGLEWOOD ELEMENTARY,28358,Tanglewood Elementary School,"400 W 29th St, Lumberton, NC 28358",0x89aae0afac063561:0x80d4e1b0bfe66678,5.0,3
0,TAR HEEL MIDDLE,28392,Tar Heel Middle School,"14888 NC-87, Tar Heel, NC 28392",0x89ab02fd8ef8fc1b:0xd5a782ad013e9292,4.2,9
0,TAR RIVER ACADEMY,27804,Tar River Academy,"906 Hammond St, Rocky Mount, NC 27804",0x89ae86fd5ae6ed53:0xf5e1946d2164ac41,5.0,2
0,TAR RIVER ELEMENTARY,27525,Tar River Elementary,"2642 Philo White Rd, Franklinton, NC 27525",0x89ada95153b35157:0xf83b765f75b187d0,5.0,3
0,TARBORO HIGH,27886,Tarboro High School,"1400 W Howard Ave, Tarboro, NC 27886",0x89aef4cc5c4d3085:0x13d6676372e3464c,3.8,4
0,TAYLORSVILLE ELEMENTARY,28681,Taylorsville Elementary School,"100 7th St SW, Taylorsville, NC 28681",0x88513feba5fbe80d:0xbe3e9847e6e694ed,2.0,3
0,TERESA C BERRIEN ELEMENTARY,28301,Teresa Berrien Elementary School,"800 North St, Fayetteville, NC 28301, United States",0x89ab6d258fb84a7d:0x57df38768fbe8b06,2.2,6
0,TERRELL LANE MIDDLE,27549,Terrell Lane Middle School,"101 Terrell Ln, Louisburg, NC 27549",0x89adca115a179745:0xda47fae2a4bf448,3.0,10
0,TERRY SANFORD HIGH,28303,Fayetteville Terry Sanford High School,"2301 Fort Bragg Rd, Fayetteville, NC 28303",0x89ab6cb04c367909:0x20d538f3f4facbd4,4.4,21
0,THE ACADEMY OF MOORE COUNTY,28315,Moore County Academy,"12588 US-15, Aberdeen, NC 28315",0x8854b59dbf8d8c41:0x70e32b0fb932c208,4.0,24
0,THE ARTS BASED SCHOOL,27101,Arts Based School,"1380 N Martin Luther King Jr Dr, Winston-Salem, NC 27101",0x8853ae6808f117a1:0x22098a681bb07796,3.8,8
0,THE CAPITOL ENCORE ACADEMY,28301,The Capitol Encore Academy,"126 Hay St, Fayetteville, NC 28301",0x89ab12d4b4b24fc9:0xdc0e0128279569ae,3.2,35
0,THE COMMUNITY LEARNING CENTER @ PINCKNEY,28327,The Community Learning Center @ Pinckney,"160 Pinckney Rd, Carthage, NC 28327",0x8854ac5fbfde536f:0xba5710c18ad52dfe,4.2,5
0,THE DOWNTOWN SCHOOL,27101,The Downtown School,"601 N Cherry St #601, Winston-Salem, NC 27101",0x8853ae424732089f:0x5e66c6dac711913d,5.0,4
0,THE EXPEDITION SCHOOL,27278,The Expedition School,"437 Dimmocks Mill Rd, Hillsborough, NC 27278",0x89acd8d5913e81fb:0xd523a31d6e42fce5,5.0,3
0,THE EXPLORIS SCHOOL,27603,The Exploris School: Elementary Campus,"17 S Swain St, Raleigh, NC 27601",0x89ac5f122bd63f0d:0x4977d876db4dccac,5.0,1
0,THE FRANKLIN SCHOOL OF INNOVATION,28806,The Franklin School of Innovation,"21 Innovation Dr, Asheville, NC 28806",0x8859f3384056da83:0x3146534c4de415b3,3.8,26
0,THE HAWBRIDGE SCHOOL,27340,The Hawbridge School (Lower School),"1735 Saxapahaw-Bethlehem Church Rd, Saxapahaw, NC 27253",0x89accd92229cdf7b:0xe00fc7f7713aad2b,3.9,28
0,THE INSTITUTE DEVELOPMENT YOUNG LEADERS,27703,IDYL Charter School,"4300 S Miami Blvd, Durham, NC 27703",0x89acefe8c9950d75:0xca8f54e1bfee1a02,1.0,1
0,THE INTERNATIONAL SCHOOL AT GREGORY,28401,International School at Gregory,"1106 Ann St, Wilmington, NC 28401",0x89aa1fda1755b445:0xd8cf7c534f6d012d,3.7,7
0,THE JP KNAPP ECH (I)SCHOOL,27929,J.P. Knapp Early College,"2966 Caratoke Hwy, Currituck, NC 27929",0x89a5341824b76003:0x487e7cadd3e6a210,5.0,1
0,THE LEARNING CENTER,28906,The Learning Center Charter School,"945 Connahetta St, Murphy, NC 28906, United States",0x885ee23ee43804e1:0xd5b1d6a540a45bdf,4.2,21
0,THE MOUNTAIN COMMUNITY SCH,28792,The Mountain Community School,"613 Glover St, Hendersonville, NC 28792",0x8859c265e424302f:0x8d9f5caad389541d,2.5,19
0,THE OAKS ACADEMY,28905,The Oaks Academy,"2230 Airport Rd, Marble, NC 28905",0x885edd91e6f9788b:0xf2f290a3a8d624d9,4.2,5
0,THE SCHOOL FOR CREATIVE STUDIES,27704,The School for Creative Studies,"5001 Red Mill Rd, Durham, NC 27704",0x89acfd446210acb7:0xbd5ab883c5216002,2.1,47
0,THE SPECIAL CHILDREN'S SCHOOL,27106,Special Children's School,"4505 Shattalon Dr, Winston-Salem, NC 27106",0x8853b3b80d77e65b:0xfa731c0f07fa8cfb,5.0,7
0,THOMAS ACADEMY,28450,Thomas Academy,"206-B Rube McCray Cir, Lake Waccamaw, NC 28450",0x89aa677e472c392b:0xf0922b2dbde547b8,4.5,8
0,THOMAS JEFFERSON CLASS ACADEMY,28114,Thomas Jefferson Classical Academy,"2527 US-221A Hwy, Mooresboro, NC 28114",0x885715efc9a202d3:0xaf2a2e2588e99a4c,3.7,15
0,THOMAS JEFFERSON MIDDLE,27106,Jefferson Middle School,"3500 Sally Kirk Rd, Winston-Salem, NC 27106",0x8853b1761933c0f7:0xd34cde955e9cb732,3.9,29
0,THOMASBORO ACADEMY,28208,Thomasboro Academy,"538 Bradford Dr, Charlotte, NC 28208",0x8856a18801fb96fb:0x7ff14c8e88f41fba,2.7,23
0,THOMASVILLE MIDDLE,27360,Thomasville Middle School,"400 Unity St, Thomasville, NC 27360",0x88530a617996e9f1:0x6bab8489108c9563,5.0,4
0,THREE RIVERS ACADEMY,27983,Three Rivers Academy,"118 County Farm Rd, Windsor, NC 27983",0x89afa682ba5b2c25:0xff734d6544621b88,4.5,2
0,TIMBER DRIVE ELEMENTARY,27529,Timber Drive Elementary School,"1601 Timber Dr, Garner, NC 27529",0x89ac6037a0e4954f:0x457a75656d1125c8,4.3,13
0,TOISNOT MIDDLE,27893,Toisnot Middle School,"1301 Corbett Ave N, Wilson, NC 27893",0x89ae9de6ac00622f:0xedc59cc4d8c42810,2.2,12
